,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Month,Day,Hour,Sales,Frequency,total_product_purchases,category,sub_category,full_categ
137246,C570291,20727,lunch bag  black skull,-10.0,2011-10-10 11:56:00,1.65,12731.0,France,10,10,11,-16.5,14,80.0,bag,skull,skull bag
137587,C539066,47590a,blue happy birthday bunting,-1.0,2010-12-15 16:54:00,5.45,17912.0,United Kingdom,12,15,16,-5.45,6,1.0,birthday,bunting,bunting birthday
137591,C539066,37449,ceramic cake stand  hanging cakes,-1.0,2010-12-15 16:54:00,9.95,17912.0,United Kingdom,12,15,16,-9.95,6,0.0,cake,stand,stand cake
137637,C540377,21911,garden metal sign,-12.0,2011-01-06 17:31:00,1.65,16656.0,United Kingdom,1,6,17,-19.799999999999997,21,12.0,metal,sign,sign metal
137643,C560043,21704,bag 250g swirly marbles,-2.0,2011-07-14 14:47:00,0.72,16656.0,United Kingdom,7,14,14,-1.44,21,1581.0,bag,marbles,marbles bag
137646,C563249,21704,bag 250g swirly marbles,-1.0,2011-08-15 11:35:00,0.72,16656.0,United Kingdom,8,15,11,-0.72,21,1581.0,bag,marbles,marbles bag
137674,C542259,22625,red kitchen scales,-1.0,2011-01-26 17:09:00,8.5,16656.0,United Kingdom,1,26,17,-8.5,21,12.0,kitchen,scales,scales kitchen
137677,C566490,22625,red kitchen scales,-1.0,2011-09-13 10:20:00,8.5,16656.0,United Kingdom,9,13,10,-8.5,21,12.0,kitchen,scales,scales kitchen
137679,C540377,21259,victorian sewing box small,-3.0,2011-01-06 17:31:00,4.95,16656.0,United Kingdom,1,6,17,-14.850000000000001,21,45.0,box,other,other box
137688,C574492,22725,alarm clock bakelike chocolate,-1.0,2011-11-04 13:06:00,3.75,16656.0,United Kingdom,11,4,13,-3.75,21,115.0,clock,chocolate,chocolate clock
137785,C548375,22626,black kitchen scales,-4.0,2011-03-30 16:39:00,8.5,14256.0,United Kingdom,3,30,16,-34.0,3,0.0,kitchen,scales,scales kitchen
137799,C545677,21781,ma campagne cutlery box,-7.0,2011-03-06 10:48:00,12.75,14543.0,United Kingdom,3,6,10,-89.25,21,6.0,box,cutlery,cutlery box
137800,C548469,21781,ma campagne cutlery box,-7.0,2011-03-31 12:32:00,12.75,14543.0,United Kingdom,3,31,12,-89.25,21,6.0,box,cutlery,cutlery box
137808,C567716,72807a,set3 rose candle in jewelled box,-1.0,2011-09-22 10:16:00,4.25,14543.0,United Kingdom,9,22,10,-4.25,21,31.0,box,candle,candle box
137813,C545677,22207,frying pan union flag,-1.0,2011-03-06 10:48:00,4.25,14543.0,United Kingdom,3,6,10,-4.25,21,111.0,union,pan,pan union
137815,C548469,22207,frying pan union flag,-1.0,2011-03-31 12:32:00,4.25,14543.0,United Kingdom,3,31,12,-4.25,21,111.0,union,pan,pan union
137829,C545677,21258,victorian sewing box large,-4.0,2011-03-06 10:48:00,12.75,14543.0,United Kingdom,3,6,10,-51.0,21,-4.0,box,other,other box
137830,C548469,21258,victorian sewing box large,-4.0,2011-03-31 12:32:00,12.75,14543.0,United Kingdom,3,31,12,-51.0,21,-4.0,box,other,other box
137832,C545677,22625,red kitchen scales,-2.0,2011-03-06 10:48:00,7.65,14543.0,United Kingdom,3,6,10,-15.3,21,8.0,kitchen,scales,scales kitchen
137833,C548469,22625,red kitchen scales,-2.0,2011-03-31 12:32:00,7.65,14543.0,United Kingdom,3,31,12,-15.3,21,8.0,kitchen,scales,scales kitchen
137836,C567716,22625,red kitchen scales,-1.0,2011-09-22 10:16:00,8.5,14543.0,United Kingdom,9,22,10,-8.5,21,8.0,kitchen,scales,scales kitchen
137837,C580762,22625,red kitchen scales,-1.0,2011-12-06 10:32:00,7.65,14543.0,United Kingdom,12,6,10,-7.65,21,8.0,kitchen,scales,scales kitchen
137838,C545677,22627,mint kitchen scales,-1.0,2011-03-06 10:48:00,7.65,14543.0,United Kingdom,3,6,10,-7.65,21,-1.0,kitchen,scales,scales kitchen
137839,C548469,22627,mint kitchen scales,-1.0,2011-03-31 12:32:00,0.76,14543.0,United Kingdom,3,31,12,-0.76,21,-1.0,kitchen,scales,scales kitchen
137841,C545677,22624,ivory kitchen scales,-4.0,2011-03-06 10:48:00,7.65,14543.0,United Kingdom,3,6,10,-30.6,21,19.0,ivory,kitchen,kitchen ivory
137842,C548469,22624,ivory kitchen scales,-4.0,2011-03-31 12:32:00,7.65,14543.0,United Kingdom,3,31,12,-30.6,21,19.0,ivory,kitchen,kitchen ivory
137843,C548469,22624,ivory kitchen scales,-4.0,2011-03-31 12:32:00,7.65,14543.0,United Kingdom,3,31,12,-30.6,21,19.0,ivory,kitchen,kitchen ivory
137847,C567716,22624,ivory kitchen scales,-1.0,2011-09-22 10:16:00,8.5,14543.0,United Kingdom,9,22,10,-8.5,21,19.0,ivory,kitchen,kitchen ivory
137848,C545677,21528,dairy maid traditional teapot,-2.0,2011-03-06 10:48:00,5.95,14543.0,United Kingdom,3,6,10,-11.9,21,-2.0,dairy,teapot,teapot dairy
137849,C548469,21528,dairy maid traditional teapot,-2.0,2011-03-31 12:32:00,5.95,14543.0,United Kingdom,3,31,12,-11.9,21,-2.0,dairy,teapot,teapot dairy
137851,C545677,21534,dairy maid large milk jug,-1.0,2011-03-06 10:48:00,4.95,14543.0,United Kingdom,3,6,10,-4.95,21,-1.0,milk,jug,jug milk
137852,C548469,21534,dairy maid large milk jug,-1.0,2011-03-31 12:32:00,4.95,14543.0,United Kingdom,3,31,12,-4.95,21,-1.0,milk,jug,jug milk
137854,C545677,21843,red retrospot cake stand,-1.0,2011-03-06 10:48:00,9.95,14543.0,United Kingdom,3,6,10,-9.95,21,-1.0,retrospot,cake,cake retrospot
137855,C548469,21843,red retrospot cake stand,-1.0,2011-03-31 12:32:00,9.95,14543.0,United Kingdom,3,31,12,-9.95,21,-1.0,retrospot,cake,cake retrospot
137858,C567716,21843,red retrospot cake stand,-8.0,2011-09-22 10:16:00,9.95,14543.0,United Kingdom,9,22,10,-79.6,21,-1.0,retrospot,cake,cake retrospot
137861,C567716,21216,set 3 retrospot teacoffeesugar,-1.0,2011-09-22 10:16:00,4.95,14543.0,United Kingdom,9,22,10,-4.95,21,7.0,retrospot,teacoffeesugar,teacoffeesugar retrospot
137868,C580762,22605,wooden croquet garden set,-1.0,2011-12-06 10:32:00,10.95,14543.0,United Kingdom,12,6,10,-10.95,21,7.0,garden,wooden,wooden garden
137871,C580762,22628,picnic boxes set of 3 retrospot,-1.0,2011-12-06 10:32:00,4.95,14543.0,United Kingdom,12,6,10,-4.95,21,29.0,retrospot,picnic,picnic retrospot
137878,C567716,22429,enamel measuring jug cream,-1.0,2011-09-22 10:16:00,4.25,14543.0,United Kingdom,9,22,10,-4.25,21,7.0,cream,enamel,enamel cream
137882,C555629,22270,happy easter hanging decoration,-4.0,2011-06-06 12:04:00,3.75,14543.0,United Kingdom,6,6,12,-15.0,21,0.0,decoration,easter,easter decoration
137885,C567716,22848,bread bin diner style pink,-1.0,2011-09-22 10:16:00,14.95,14543.0,United Kingdom,9,22,10,-14.95,21,3.0,style,diner,diner style
137891,C580762,22960,jam making set with jars,-2.0,2011-12-06 10:32:00,4.25,14543.0,United Kingdom,12,6,10,-8.5,21,10.0,jam,making,making jam
138342,C581228,82494l,wooden frame antique white,-6.0,2011-12-08 10:06:00,2.95,16019.0,United Kingdom,12,8,10,-17.700000000000003,10,6.0,frame,antique,antique frame
138358,C581228,22423,regency cakestand 3 tier,-6.0,2011-12-08 10:06:00,10.95,16019.0,United Kingdom,12,8,10,-65.69999999999999,10,42.0,regency,tier,tier regency
138361,C581228,22467,gumball coat rack,-36.0,2011-12-08 10:06:00,2.1,16019.0,United Kingdom,12,8,10,-75.60000000000001,10,36.0,rack,coat,coat rack
138383,C581228,22781,gumball magazine rack,-24.0,2011-12-08 10:06:00,6.75,16019.0,United Kingdom,12,8,10,-162.0,10,-12.0,rack,magazine,magazine rack
138487,C581228,23210,white rocking horse hand painted,-12.0,2011-12-08 10:06:00,1.25,16019.0,United Kingdom,12,8,10,-15.0,10,12.0,hand,horse,horse hand
138517,C549986,22750,feltcraft princess lola doll,-2.0,2011-04-13 16:03:00,3.75,18178.0,United Kingdom,4,13,16,-7.5,6,6.0,feltcraft,doll,doll feltcraft
138595,C563609,22784,lantern cream gazebo,-2.0,2011-08-18 06:34:00,4.95,18178.0,United Kingdom,8,18,6,-9.9,6,1.0,cream,lantern,lantern cream
138626,C539289,22960,jam making set with jars,-3.0,2010-12-16 16:30:00,4.25,18065.0,United Kingdom,12,16,16,-12.75,15,3.0,jam,making,making jam
138744,C542604,22768,family photo frame cornice,-1.0,2011-01-30 12:35:00,9.95,13148.0,United Kingdom,1,30,12,-9.95,17,1.0,frame,photo,photo frame
138771,C542604,84799,sprig lavender artificial flower,-48.0,2011-01-30 12:35:00,0.42,13148.0,United Kingdom,1,30,12,-20.16,17,0.0,flower,lavender,lavender flower
138779,C539667,85131a,beaded pearl heart white on stick,-6.0,2010-12-21 10:47:00,0.42,13148.0,United Kingdom,12,21,10,-2.52,17,-6.0,heart,pearl,pearl heart
138780,C539667,21533,retrospot large milk jug,-1.0,2010-12-21 10:47:00,4.95,13148.0,United Kingdom,12,21,10,-4.95,17,0.0,retrospot,milk,milk retrospot
138782,C539667,21285,retrospot candle  medium,-24.0,2010-12-21 10:47:00,0.65,13148.0,United Kingdom,12,21,10,-15.600000000000001,17,-24.0,candle,retrospot,retrospot candle
138783,C539667,21284,retrospot candle  small,-24.0,2010-12-21 10:47:00,0.42,13148.0,United Kingdom,12,21,10,-10.08,17,-24.0,candle,retrospot,retrospot candle
138784,C539667,21658,glass  beurre dish,-1.0,2010-12-21 10:47:00,3.95,13148.0,United Kingdom,12,21,10,-3.95,17,-1.0,glass,dish,dish glass
138785,C539667,22784,lantern cream gazebo,-1.0,2010-12-21 10:47:00,4.95,13148.0,United Kingdom,12,21,10,-4.95,17,2.0,cream,lantern,lantern cream
138787,C542604,22796,photo frame 3 classic hanging,-3.0,2011-01-30 12:35:00,9.95,13148.0,United Kingdom,1,30,12,-29.849999999999998,17,-3.0,frame,photo,photo frame
138789,C556656,22796,photo frame 3 classic hanging,-4.0,2011-06-13 16:21:00,9.95,13148.0,United Kingdom,6,13,16,-39.8,17,-3.0,frame,photo,photo frame
138790,C542604,22625,red kitchen scales,-1.0,2011-01-30 12:35:00,8.5,13148.0,United Kingdom,1,30,12,-8.5,17,0.0,kitchen,scales,scales kitchen
138792,C542604,22666,recipe box pantry yellow design,-1.0,2011-01-30 12:35:00,2.95,13148.0,United Kingdom,1,30,12,-2.95,17,-1.0,box,pantry,pantry box
138793,C542604,21352,eucalyptus  pinecone  wreath,-3.0,2011-01-30 12:35:00,6.75,13148.0,United Kingdom,1,30,12,-20.25,17,-3.0,wreath,eucalyptus,eucalyptus wreath
138794,C542604,21351,cinammon  orange wreath,-5.0,2011-01-30 12:35:00,6.75,13148.0,United Kingdom,1,30,12,-33.75,17,-5.0,wreath,cinammon,cinammon wreath
138795,C542604,21262,white goose feather christmas tree,-2.0,2011-01-30 12:35:00,16.95,13148.0,United Kingdom,1,30,12,-33.9,17,10.0,christmas,tree,tree christmas
138821,C556656,84978,hanging heart jar tlight holder,-4.0,2011-06-13 16:21:00,1.25,13148.0,United Kingdom,6,13,16,-5.0,17,14.0,heart,holder,holder heart
138872,C556640,22191,ivory diner wall clock,-1.0,2011-06-13 15:44:00,8.5,13148.0,United Kingdom,6,13,15,-8.5,17,2.0,ivory,wall,wall ivory
138932,C556656,22832,brocante shelf with hooks,-1.0,2011-06-13 16:21:00,10.75,13148.0,United Kingdom,6,13,16,-10.75,17,1.0,shelf,brocante,brocante shelf
138938,C556640,22283,6 egg house painted wood,-2.0,2011-06-13 15:44:00,7.95,13148.0,United Kingdom,6,13,15,-15.9,17,0.0,egg,wood,wood egg
138943,C556640,21735,two door curio cabinet,-2.0,2011-06-13 15:44:00,12.75,13148.0,United Kingdom,6,13,15,-25.5,17,8.0,cabinet,curio,curio cabinet
138947,C556656,21314,small glass heart trinket pot,-2.0,2011-06-13 16:21:00,2.1,13148.0,United Kingdom,6,13,16,-4.2,17,6.0,heart,glass,glass heart
138950,C556656,22457,natural slate heart chalkboard,-1.0,2011-06-13 16:21:00,2.95,13148.0,United Kingdom,6,13,16,-2.95,17,5.0,heart,slate,slate heart
138974,C556640,23147,single antique rose hook ivory,-2.0,2011-06-13 15:44:00,1.45,13148.0,United Kingdom,6,13,15,-2.9,17,25.0,ivory,hook,hook ivory
138978,C556640,23148,miniature antique rose hook ivory,-1.0,2011-06-13 15:44:00,0.83,13148.0,United Kingdom,6,13,15,-0.83,17,26.0,ivory,hook,hook ivory
138995,C564362,23110,parisienne key cabinet,-2.0,2011-08-24 16:20:00,5.75,13148.0,United Kingdom,8,24,16,-11.5,17,2.0,cabinet,parisienne,parisienne cabinet
139021,C564362,21528,dairy maid traditional teapot,-1.0,2011-08-24 16:20:00,6.95,13148.0,United Kingdom,8,24,16,-6.95,17,1.0,dairy,teapot,teapot dairy
139023,C564362,23112,parisienne curio cabinet,-2.0,2011-08-24 16:20:00,7.5,13148.0,United Kingdom,8,24,16,-15.0,17,0.0,cabinet,parisienne,parisienne cabinet
139025,C564362,23118,parisienne jewellery drawer,-1.0,2011-08-24 16:20:00,7.5,13148.0,United Kingdom,8,24,16,-7.5,17,1.0,drawer,jewellery,jewellery drawer
139103,C544318,22301,coffee mug cat  bird design,-1.0,2011-02-17 15:02:00,2.1,12989.0,United Kingdom,2,17,15,-2.1,19,416.0,mug,bird,bird mug
139105,C546931,22301,coffee mug cat  bird design,-2.0,2011-03-18 10:40:00,2.1,12989.0,United Kingdom,3,18,10,-4.2,19,416.0,mug,bird,bird mug
139109,C567520,22301,coffee mug cat  bird design,-1.0,2011-09-20 16:31:00,2.1,12989.0,United Kingdom,9,20,16,-2.1,19,416.0,mug,bird,bird mug
139119,C580912,22041,record frame 7 single size,-24.0,2011-12-06 13:37:00,2.55,12989.0,United Kingdom,12,6,13,-61.199999999999996,19,54.0,frame,size,size frame
139159,C539573,22362,glass jar peacock bath salts,-5.0,2010-12-20 12:19:00,2.95,14107.0,United Kingdom,12,20,12,-14.75,8,1.0,glass,jar,jar glass
139286,C538536,22834,hand warmer babushka design,-48.0,2010-12-13 10:40:00,0.85,15881.0,United Kingdom,12,13,10,-40.8,8,48.0,babushka,hand,hand babushka
139303,C542753,22649,strawberry fairy cake teapot,-1.0,2011-01-31 16:57:00,4.95,15881.0,United Kingdom,1,31,16,-4.95,8,1.0,cake,fairy,fairy cake
139308,C542748,22969,homemade jam scented candles,-12.0,2011-01-31 16:53:00,1.45,15881.0,United Kingdom,1,31,16,-17.4,8,0.0,jam,homemade,homemade jam
139324,C581128,85099b,jumbo bag red retrospot,-3.0,2011-12-07 12:46:00,2.08,12785.0,Portugal,12,7,12,-6.24,2,7.0,bag,retrospot,retrospot bag
139375,C538341,21889,wooden box of dominoes,-24.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-30.0,13,24.0,box,wooden,wooden box
139377,C538314,22586,feltcraft hairband pink and blue,-47.0,2010-12-10 13:52:00,0.85,15514.0,United Kingdom,12,10,13,-39.949999999999996,13,1.0,feltcraft,hairband,hairband feltcraft
139379,C538341,22586,feltcraft hairband pink and blue,-1.0,2010-12-10 14:03:00,0.85,15514.0,United Kingdom,12,10,14,-0.85,13,1.0,feltcraft,hairband,hairband feltcraft
139383,C538341,22086,paper chain kit 50s christmas,-1.0,2010-12-10 14:03:00,2.95,15514.0,United Kingdom,12,10,14,-2.95,13,1.0,christmas,paper,paper christmas
139386,C538341,21644,assorted tutti frutti heart box,-1.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-1.25,13,1.0,heart,box,box heart
139389,C538341,21731,red toadstool led night light,-1.0,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,12,10,14,-1.65,13,8.0,light,toadstool,toadstool light
139393,C538341,16258a,swirly circular rubbers in bag,-1.0,2010-12-10 14:03:00,0.42,15514.0,United Kingdom,12,10,14,-0.42,13,13.0,bag,other,other bag
139397,C538341,21647,assorted tutti frutti large purse,-1.0,2010-12-10 14:03:00,2.1,15514.0,United Kingdom,12,10,14,-2.1,13,1.0,purse,frutti,frutti purse
139400,C538341,84380,set of 3 butterfly cookie cutters,-1.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-1.25,13,1.0,butterfly,cookie,cookie butterfly
139403,C538341,22131,food container set 3 love heart,-1.0,2010-12-10 14:03:00,1.95,15514.0,United Kingdom,12,10,14,-1.95,13,1.0,heart,food,food heart
139409,C538341,22726,alarm clock bakelike green,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,27.0,clock,alarm,alarm clock
139410,C538341,22726,alarm clock bakelike green,-2.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-7.5,13,27.0,clock,alarm,alarm clock
139411,C538341,22726,alarm clock bakelike green,-3.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-11.25,13,27.0,clock,alarm,alarm clock
139412,C538341,22726,alarm clock bakelike green,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,27.0,clock,alarm,alarm clock
139422,C538341,22725,alarm clock bakelike chocolate,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,19.0,clock,chocolate,chocolate clock
139423,C538341,22725,alarm clock bakelike chocolate,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,19.0,clock,chocolate,chocolate clock
139424,C538341,22725,alarm clock bakelike chocolate,-3.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-11.25,13,19.0,clock,chocolate,chocolate clock
139425,C538341,22725,alarm clock bakelike chocolate,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,19.0,clock,chocolate,chocolate clock
139432,C538341,22730,alarm clock bakelike ivory,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,6.0,ivory,clock,clock ivory
139433,C538341,22730,alarm clock bakelike ivory,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,6.0,ivory,clock,clock ivory
139434,C538341,22730,alarm clock bakelike ivory,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,6.0,ivory,clock,clock ivory
139439,C538341,22728,alarm clock bakelike pink,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,7.0,clock,alarm,alarm clock
139440,C538341,22728,alarm clock bakelike pink,-3.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-11.25,13,7.0,clock,alarm,alarm clock
139447,C538341,22727,alarm clock bakelike red,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,48.0,clock,alarm,alarm clock
139448,C538341,22727,alarm clock bakelike red,-2.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-7.5,13,48.0,clock,alarm,alarm clock
139449,C538341,22727,alarm clock bakelike red,-2.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-7.5,13,48.0,clock,alarm,alarm clock
139450,C538341,22727,alarm clock bakelike red,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,48.0,clock,alarm,alarm clock
139457,C538341,21056,doctors bag soft toy,-1.0,2010-12-10 14:03:00,8.95,15514.0,United Kingdom,12,10,14,-8.95,13,1.0,bag,toy,toy bag
139461,C538341,22729,alarm clock bakelike orange,-4.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-15.0,13,38.0,clock,alarm,alarm clock
139462,C538341,22729,alarm clock bakelike orange,-1.0,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,12,10,14,-3.75,13,38.0,clock,alarm,alarm clock
139468,C538341,22943,christmas lights 10 vintage baubles,-6.0,2010-12-10 14:03:00,4.95,15514.0,United Kingdom,12,10,14,-29.700000000000003,13,10.0,vintage,christmas,christmas vintage
139472,C538341,22243,5 hook hanger red magic toadstool,-6.0,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,12,10,14,-9.899999999999999,13,6.0,hook,hanger,hanger hook
139474,C538341,22752,set 7 babushka nesting boxes,-96.0,2010-12-10 14:03:00,7.65,15514.0,United Kingdom,12,10,14,-734.4000000000001,13,0.0,babushka,other,other babushka
139479,C538341,22976,circus parade childrens egg cup,-12.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-15.0,13,120.0,egg,cup,cup egg
139480,C538341,22976,circus parade childrens egg cup,-12.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-15.0,13,120.0,egg,cup,cup egg
139481,C538341,22976,circus parade childrens egg cup,-12.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-15.0,13,120.0,egg,cup,cup egg
139488,C538341,22988,soldiers egg cup,-36.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-45.0,13,144.0,egg,cup,cup egg
139489,C538341,22988,soldiers egg cup,-12.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-15.0,13,144.0,egg,cup,cup egg
139496,C538341,22973,childrens circus parade mug,-18.0,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,12,10,14,-29.7,13,42.0,mug,circus,circus mug
139502,C538341,22621,traditional knitting nancy,-48.0,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,12,10,14,-60.0,13,48.0,knitting,nancy,nancy knitting
139741,C544507,22423,regency cakestand 3 tier,-7.0,2011-02-21 11:46:00,10.95,17865.0,United Kingdom,2,21,11,-76.64999999999999,27,87.0,regency,tier,tier regency
139743,C554849,22423,regency cakestand 3 tier,-3.0,2011-05-26 19:58:00,10.95,17865.0,United Kingdom,5,26,19,-32.849999999999994,27,87.0,regency,tier,tier regency
139747,C564854,22423,regency cakestand 3 tier,-3.0,2011-08-31 08:56:00,10.95,17865.0,United Kingdom,8,31,8,-32.849999999999994,27,87.0,regency,tier,tier regency
139748,C566167,22423,regency cakestand 3 tier,-3.0,2011-09-09 12:00:00,12.75,17865.0,United Kingdom,9,9,12,-38.25,27,87.0,regency,tier,tier regency
139750,C573756,22423,regency cakestand 3 tier,-3.0,2011-11-01 09:46:00,10.95,17865.0,United Kingdom,11,1,9,-32.849999999999994,27,87.0,regency,tier,tier regency
139753,C545456,21527,red retrospot traditional teapot,-1.0,2011-03-02 17:15:00,7.95,17865.0,United Kingdom,3,2,17,-7.95,27,7.0,retrospot,teapot,teapot retrospot
139794,C573756,22072,red retrospot tea cup and saucer,-1.0,2011-11-01 09:46:00,3.75,17865.0,United Kingdom,11,1,9,-3.75,27,11.0,retrospot,tea,tea retrospot
139796,C545456,22697,green regency teacup and saucer,-1.0,2011-03-02 17:15:00,2.95,17865.0,United Kingdom,3,2,17,-2.95,27,14.0,regency,saucer,saucer regency
139801,C564854,22698,pink regency teacup and saucer,-1.0,2011-08-31 08:56:00,2.95,17865.0,United Kingdom,8,31,8,-2.95,27,10.0,regency,saucer,saucer regency
139802,C566167,22698,pink regency teacup and saucer,-1.0,2011-09-09 12:00:00,2.95,17865.0,United Kingdom,9,9,12,-2.95,27,10.0,regency,saucer,saucer regency
